file_id,file_name,case_id
3c0d074c-da2d-4c18-bb48-daf73f69c79c,7bc6961f-19df-4a54-a2d0-fb60e318cc10.rna_seq.augmented_star_gene_counts.tsv,TCGA-D3-A3BZ
06b204a2-957c-4378-bfce-d402b242aeb8,bd09bf00-3fb3-41fc-ae4d-4ac68a925a6b.rna_seq.augmented_star_gene_counts.tsv,TCGA-DA-A3F8
8ac25718-d0ae-414d-96fc-25b2e0ef92b7,cbe22cc2-8f24-447b-bd91-ae94ce780a7c.rna_seq.augmented_star_gene_counts.tsv,TCGA-EE-A3J3
9bbb8d76-226b-46b8-9adb-c8555826a0c3,c45ee30a-4699-4f7f-8820-3397f3915e35.rna_seq.augmented_star_gene_counts.tsv,TCGA-D9-A6EA
d3a51657-163d-488f-a7af-a2dc0caaf289,fd3ce752-3456-4aaf-bede-9cf5f0771b9d.rna_seq.augmented_star_gene_counts.tsv,TCGA-DA-A3F3
94367955-d8ad-4a9e-9a31-e23055a1f474,3a2b80a5-6937-423a-92bf-9e25a0b23c5b.rna_seq.augmented_star_gene_counts.tsv,TCGA-3N-A9WC
d8f5a75c-8552-4c83-baf2-ca58f4973cfc,e3b31cde-eb1f-4977-86d3-984f3c5970a0.rna_seq.augmented_star_gene_counts.tsv,TCGA-D9-A3Z3
09476743-9115-4f1c-b597-61101b38f56e,289b3dee-bd46-4286-8e7b-86ffb573d37e.rna_seq.augmented_star_gene_counts.tsv,TCGA-D3-A8GS
1c810802-db48-4188-8a71-460bd154cf6f,73370088-0b52-429b-957c-fd02d71f864d.rna_seq.augmented_star_gene_counts.tsv,TCGA-3N-A9WB
da78e095-a01f-481a-98b3-93e559407a89,de5a4588-05ec-461f-9235-90611b01f4b6.rna_seq.augmented_star_gene_counts.tsv,TCGA-EE-A2M6
673afa25-50d5-4f38-a233-81b3fe14d7ac,2b17db8f-c184-498d-9a10-c6d8a5061206.rna_seq.augmented_star_gene_counts.tsv,TCGA-EE-A3J4
322086e7-d452-48ed-8ee6-3dfc62dcfecd,aad89bba-d9dc-4a93-8e77-26f2c1ba1c3f.rna_seq.augmented_star_gene_counts.tsv,TCGA-EB-A5UM
3fe22d67-6af5-4778-945b-3ce2607277f7,4a73aaff-d7fa-40d2-92f8-c9539055d35c.rna_seq.augmented_star_gene_counts.tsv,TCGA-EB-A6QY
c73fd616-bad9-42d1-8848-8ca51ddbedfe,9bce9dcb-5676-48d8-8a62-e45d4f297994.rna_seq.augmented_star_gene_counts.tsv,TCGA-EB-A82B
32dab809-4c81-439d-8bd6-e41b52dfbfd5,ae8e545c-f6ab-40e2-8122-162eab4b2724.rna_seq.augmented_star_gene_counts.tsv,TCGA-D3-A8GK
e9e1421b-3a11-4854-a151-4724ab17a193,02aa4891-0590-4a2f-bbd1-da2c88cc1508.rna_seq.augmented_star_gene_counts.tsv,TCGA-D3-A3CE
eb5e89cf-e731-4e82-acab-bc11f4ae7855,6dfa8fc5-ebbc-4e1d-865f-d9026eebd62d.rna_seq.augmented_star_gene_counts.tsv,TCGA-EB-A6QZ
3fdc53df-b3b6-4ec0-a62c-f3d4bd333bcf,f354d13d-89ec-4ed6-821d-df3ab230fc91.rna_seq.augmented_star_gene_counts.tsv,TCGA-EB-A431
3711f2fe-3ac6-4b64-932d-f1ef3f9f1bbe,fea785bb-de96-4411-8bf4-a7d254af9ff9.rna_seq.augmented_star_gene_counts.tsv,TCGA-D9-A1JW
294e1d82-6193-4b6a-bf9c-7e5c874de5b4,c3cd581e-ebce-4eff-8bda-63903805d617.rna_seq.augmented_star_gene_counts.tsv,TCGA-FS-A4F5
44c7be22-d4e7-41a4-b228-a492a3c5394c,23849071-df2e-4421-b91d-90f66ec2c162.rna_seq.augmented_star_gene_counts.tsv,TCGA-WE-AAA4
777e9c26-4dea-403b-9e88-99f367e5ce56,236350e9-8964-42ae-8880-d2f2281ff993.rna_seq.augmented_star_gene_counts.tsv,TCGA-EE-A29L
469bc8df-9a94-484e-9844-ffe6b89ee2c0,97591eeb-89dc-4b70-92d4-2bb70d263098.rna_seq.augmented_star_gene_counts.tsv,TCGA-GF-A769
af9653fc-f863-4e78-92a8-4ec683d44461,8bcf201b-a2ac-4026-ace4-39a0d915da41.rna_seq.augmented_star_gene_counts.tsv,TCGA-3N-A9WD
d197dca9-78f1-4675-a2cf-7509b3b100b9,f0e20c4e-ac0b-45e1-a53b-2de9a19843b1.rna_seq.augmented_star_gene_counts.tsv,TCGA-EE-A2GJ
6f7f6a7c-94a4-4a30-b768-b8d23d1d9b7f,271ce4d2-844f-4515-be45-10712b3685c5.rna_seq.augmented_star_gene_counts.tsv,TCGA-WE-A8ZO
018cdbc8-5259-4cf6-9ffc-45d1bf9982d2,f8676f25-4b49-44b3-b953-c457c3be5a3b.rna_seq.augmented_star_gene_counts.tsv,TCGA-WE-A8ZT
c20877dc-eb5e-41b9-a395-5bb629344e38,3c5fe4dc-8606-4615-994f-c41861f08f5a.rna_seq.augmented_star_gene_counts.tsv,TCGA-EB-A551
2f4ee6db-303e-40b6-9bf1-6aa168fd2f51,09c2c2d4-0d2f-488e-b42e-9c4756a27940.rna_seq.augmented_star_gene_counts.tsv,TCGA-WE-A8ZY
a6bab58d-25a3-44ee-82a4-6ae69e393168,efe57fc7-7cf4-432b-86ff-9fd2d1a37b5e.rna_seq.augmented_star_gene_counts.tsv,TCGA-DA-A1I1
20b7751f-9977-409e-a59e-1db15810eb04,7645a3b1-639d-4677-8bcf-c16df24fcc2b.rna_seq.augmented_star_gene_counts.tsv,TCGA-EB-A3XD
7b9c0df7-dd10-4c76-b5c7-c1b0eaa4aa7d,2c1c1b9c-180d-44af-b62a-ca9d83ae993f.rna_seq.augmented_star_gene_counts.tsv,TCGA-GN-A26A
a81c1b8a-daf7-4a54-ad50-ece64777d51b,f4513bf5-e339-47a4-95c8-d331333794db.rna_seq.augmented_star_gene_counts.tsv,TCGA-EE-A183
a15bfa8a-ade0-4167-8cd4-5a860a5c4f9d,70b9dbcc-882d-4c90-a286-c94169e1d418.rna_seq.augmented_star_gene_counts.tsv,TCGA-GN-A264
720e1e69-184a-4b7e-bba0-8d4fbc1adaf3,de19e3c1-3508-4c13-b2cf-7079ee934a55.rna_seq.augmented_star_gene_counts.tsv,TCGA-YD-A89C
1e47e2ed-59c1-4f38-898c-3f29b851247f,4fc05c1a-63b9-415b-ad42-68b013e21b21.rna_seq.augmented_star_gene_counts.tsv,TCGA-BF-AAP4
3031ed04-095b-41cb-a717-1360d04a898b,0e8bcafe-b201-4c66-8a0b-d89a4fd7c7ae.rna_seq.augmented_star_gene_counts.tsv,TCGA-XV-AAZW
9a733e63-6340-4ac2-ba6d-84f52135a057,9eec558d-cc8f-4816-80a5-b6aac4cbb94e.rna_seq.augmented_star_gene_counts.tsv,TCGA-FS-A1Z4
ab989339-de30-48b5-b30d-5d23123aaaee,482876d9-a6fb-4642-acbc-c3e45880e576.rna_seq.augmented_star_gene_counts.tsv,TCGA-EE-A29B
5083314d-3a90-4be6-a0a6-a63630e235ab,0f055e01-74ea-4e11-8e8f-8c22b3048875.rna_seq.augmented_star_gene_counts.tsv,TCGA-EE-A2GL
54885644-d9f0-4278-bc7c-40e42bcd28e1,becdc4f8-3eee-4085-9046-31c7a059adff.rna_seq.augmented_star_gene_counts.tsv,TCGA-WE-A8K1
0c94b1ef-6f1b-4701-b524-e0aefc49bb31,60644345-255f-4313-b2b1-ea76f686146e.rna_seq.augmented_star_gene_counts.tsv,TCGA-EB-A44N
a0bbd6e3-9296-452c-9012-86aeccf66e32,57583139-d2d3-4b97-a616-aa96058d4682.rna_seq.augmented_star_gene_counts.tsv,TCGA-EB-A3HV
918d78c9-e35a-4eaf-ae1a-29d7696a9df3,956f6e0c-42d0-4892-848e-fd165e9ac12b.rna_seq.augmented_star_gene_counts.tsv,TCGA-EE-A2MH
1117dfdc-a2e5-4d59-940a-2465da7fc914,2835bce2-bf08-41a7-98b4-f488159b2685.rna_seq.augmented_star_gene_counts.tsv,TCGA-D3-A5GL
dd88fe86-216c-431a-9ef5-4076cf879caf,c353cc16-2e98-48ac-8416-49f1532466f7.rna_seq.augmented_star_gene_counts.tsv,TCGA-EE-A3AA
4c5d65b1-0e25-4c82-9008-6ff9edabdc7b,040cf8cf-7b9d-4873-a51d-ba13bba4201a.rna_seq.augmented_star_gene_counts.tsv,TCGA-EE-A2M5
fb3fc884-12f8-4634-8439-6d306fb59aff,ca188ec2-4185-4871-b71b-d024a37e5654.rna_seq.augmented_star_gene_counts.tsv,TCGA-XV-AAZY
d560a960-803c-4d1a-a404-d094f9faa44a,f26d1599-6e75-4c0d-8b40-c7e45fe9da76.rna_seq.augmented_star_gene_counts.tsv,TCGA-EE-A3JE
6af765aa-3805-416d-9688-ba5d24d1b03a,60c210ff-d245-40d2-9de9-7b799cc3ffc9.rna_seq.augmented_star_gene_counts.tsv,TCGA-EB-A3XE
d545f5a5-90d2-4366-b302-0ff76f3d6c26,5ed0377f-26aa-4b4c-bb59-03001895aecd.rna_seq.augmented_star_gene_counts.tsv,TCGA-D3-A1QB
32d77f7f-9757-41a0-96c3-bccd4d1fb30e,853ba3ed-7943-46df-9405-c19f0b01e8f6.rna_seq.augmented_star_gene_counts.tsv,TCGA-GN-A26D
df2a1203-891b-4b47-99c5-01a2fe3cfe66,5ab66d03-c324-4ec2-b3bb-7970c121a7f5.rna_seq.augmented_star_gene_counts.tsv,TCGA-BF-AAP6
bb000b50-39bf-4a3c-9892-c7be9cc3c363,d31b7542-ab53-4c4f-b070-0c50bb195d1c.rna_seq.augmented_star_gene_counts.tsv,TCGA-GF-A6C8
cfd69a9f-0e5b-4710-9f4c-e2c635aa052e,79cf2255-57c7-4f54-8f0b-1e0f4a8cc8b5.rna_seq.augmented_star_gene_counts.tsv,TCGA-EE-A29T
c41e26bd-086f-446f-9dd3-fccdb704218c,32a88c36-6b9a-483f-ad00-bf899ae279ba.rna_seq.augmented_star_gene_counts.tsv,TCGA-ER-A19E
d6af61bb-5401-40d5-9d7b-8773702e06d0,5231481f-3568-46e3-aa4d-cbd9c4e95383.rna_seq.augmented_star_gene_counts.tsv,TCGA-WE-A8JZ
6d49ec40-9d38-4e6e-a23e-9820dbaf0740,94b2af92-0cfc-40b2-977d-6bd0fa4440d9.rna_seq.augmented_star_gene_counts.tsv,TCGA-FR-A7UA
483671c4-84fe-4a28-8259-bb486f398a5b,486430aa-f745-4353-9e03-6226ac8d9993.rna_seq.augmented_star_gene_counts.tsv,TCGA-DA-A95Y
e9756382-11dd-4218-a76f-29609fd85e19,c2d0d36b-83b0-4a2b-a5d7-6567bf5aa557.rna_seq.augmented_star_gene_counts.tsv,TCGA-D3-A2JH
bbc13cd0-5837-499b-b819-a8e77a04f4cd,773b41d4-8c43-4777-99b8-190c7e7793e0.rna_seq.augmented_star_gene_counts.tsv,TCGA-WE-AA9Y
ca2e3afb-057d-4b8c-b73d-003fa45af981,41b25e1d-b18b-427f-906c-b16f29056775.rna_seq.augmented_star_gene_counts.tsv,TCGA-ER-A1A1
75dce2b2-d301-4e8a-ae5a-b9065275e492,d00dcdf0-3e98-41c5-9978-7a0ffceefa6c.rna_seq.augmented_star_gene_counts.tsv,TCGA-EE-A2MU
cd2830dc-6445-47c5-bdb2-fe52a36450c4,15d39440-6bb8-4ecb-add1-9ae8b007dc70.rna_seq.augmented_star_gene_counts.tsv,TCGA-D3-A8GL
e8ea5496-aa18-4d25-8673-8acd272bd2c4,1f57edd1-3bc9-4eaf-8045-8984d5c7f148.rna_seq.augmented_star_gene_counts.tsv,TCGA-DA-A1HV
f5cb8623-1932-48a9-b2d3-e769b76a6f9a,7cebd572-2edd-4351-b59e-fb4417a46b9c.rna_seq.augmented_star_gene_counts.tsv,TCGA-EB-A4OZ
9d620b36-099d-4844-a62d-2ac97a41f481,3f4020bf-9f9a-479d-b3af-883c5875d84e.rna_seq.augmented_star_gene_counts.tsv,TCGA-GF-A2C7
545e47c0-281d-4a8e-9dc7-bb783516667e,b9cd3900-965a-4cc4-8867-b416407d5c30.rna_seq.augmented_star_gene_counts.tsv,TCGA-D3-A8GC
70fd4072-7a4e-4613-b528-2f31753a72c9,98e49cc4-1040-4291-b975-da3e8fc3ddfc.rna_seq.augmented_star_gene_counts.tsv,TCGA-D3-A2J9
c2bce9e5-73ee-43fd-bd95-ac606ac71183,3d89c16f-8045-4861-a82c-9f4624292284.rna_seq.augmented_star_gene_counts.tsv,TCGA-FR-A728
8f2c4b4e-db26-4c8d-b226-2062bcb7f6a5,1c7309b2-91f0-4305-aad7-f86c0d143559.rna_seq.augmented_star_gene_counts.tsv,TCGA-EB-A42Y
1e0103aa-b6ee-46a6-bca0-3742d69bbf34,8ef24f8e-03c4-4db0-a136-7381346e9836.rna_seq.augmented_star_gene_counts.tsv,TCGA-RP-A690
6a15d826-5616-43ab-87ff-a9a193d0c155,959c268c-637f-4f39-a254-a505c57e8448.rna_seq.augmented_star_gene_counts.tsv,TCGA-D9-A1X3
f7a5f579-285d-4b00-a557-127fae791e35,9ca1da07-df79-4bbf-be81-0ef9de95ab0c.rna_seq.augmented_star_gene_counts.tsv,TCGA-EE-A3AG
9baec627-bdef-4d0c-8d55-84397e2d35ce,dc3154b7-6ae4-446a-8a80-91a86c57cefe.rna_seq.augmented_star_gene_counts.tsv,TCGA-WE-A8ZN
a52ad41c-475e-41fb-a6f6-c3bc0caaed03,247323b2-dc45-427e-bc41-c33f2fbbe77b.rna_seq.augmented_star_gene_counts.tsv,TCGA-GF-A3OT
85ab5d1a-630e-4984-a657-c56a34356aa2,1268327c-805e-4f52-b9ab-451f17e3d129.rna_seq.augmented_star_gene_counts.tsv,TCGA-ER-A19K
3d0de176-c9db-474a-baf2-bc6405236fed,60e8eebe-9770-4db0-9892-d1100114c923.rna_seq.augmented_star_gene_counts.tsv,TCGA-D9-A4Z2
5f2c407c-a2f3-4542-a8e2-6a46de8f42a4,966a66a2-8aac-41e8-8007-88fd92d2e8e8.rna_seq.augmented_star_gene_counts.tsv,TCGA-QB-A6FS
4c02a1c5-5305-4a42-8a5f-b29767cd7497,65567450-e04a-4251-9939-8d2545077236.rna_seq.augmented_star_gene_counts.tsv,TCGA-D3-A1QA
733d38f8-4099-4b12-aeca-dcd85f334ff3,412859bb-8b2a-44bf-b3b2-6acd30986067.rna_seq.augmented_star_gene_counts.tsv,TCGA-D3-A3C3
8ba83836-6f6a-474d-945e-8240f175fc09,dd75267f-824e-4ddc-9056-cdf0f500d39b.rna_seq.augmented_star_gene_counts.tsv,TCGA-EE-A17Z
4ea0a9ff-df73-4a24-b9a9-8f7f561c28c4,bb6e957d-5069-447e-95f0-5fcac2c5e744.rna_seq.augmented_star_gene_counts.tsv,TCGA-ER-A19J
8b0a21bd-dc4e-4831-b735-9872dbff13d6,21e5a870-f00c-4bb9-a1bf-66291ab0d80a.rna_seq.augmented_star_gene_counts.tsv,TCGA-YD-A9TA
6e9538f8-598a-489e-b26b-637ec5efb830,c0693cea-de7a-4490-a0a4-7aabbb54bd8e.rna_seq.augmented_star_gene_counts.tsv,TCGA-EB-A550
47d99511-66e7-4462-ba0e-b399efdc7dba,f7ddd671-b2ba-4952-918b-07ae0ea84263.rna_seq.augmented_star_gene_counts.tsv,TCGA-D9-A6EG
f0bf8174-6862-4ef6-963e-b06a8df88c1d,e2ac493b-9157-4756-8949-edf4b7f334cd.rna_seq.augmented_star_gene_counts.tsv,TCGA-EB-A42Z
a20d9e3d-4b44-4843-8387-b75b20ba47a5,c6e243ee-b2d9-408e-ac05-ccbcffa805ab.rna_seq.augmented_star_gene_counts.tsv,TCGA-EB-A44O
9eea238f-8581-462a-bbba-18d5fbe2ad29,a7e776a3-4159-4cf7-8e05-2c2202330f58.rna_seq.augmented_star_gene_counts.tsv,TCGA-FR-A2OS
02e637c0-a367-4b3c-a2d1-e9ff3297a4fd,7ca9c52f-2d6e-4868-b4e8-9dd7937f6b2b.rna_seq.augmented_star_gene_counts.tsv,TCGA-EE-A29P
5a02f129-6918-4628-a87b-31a0d4d7e40a,897de94a-21ad-4ec5-b50b-1a84370f41a0.rna_seq.augmented_star_gene_counts.tsv,TCGA-GN-A26C
414cae71-40b6-4833-95be-0e36746becb8,09552358-6d23-4990-858e-908ee5a132f6.rna_seq.augmented_star_gene_counts.tsv,TCGA-EE-A20B
afdc80d5-1388-4a92-9807-5575a0209e91,0b5850f2-648a-4dad-a48d-82150c12acb4.rna_seq.augmented_star_gene_counts.tsv,TCGA-FR-A8YC
d2bdd151-17ab-4061-9b56-acb12a4ad065,e3d71c3f-4e56-45fa-be88-2cf444b70a5c.rna_seq.augmented_star_gene_counts.tsv,TCGA-WE-A8ZM
0c8bffdc-844f-44b4-bdcc-77f2f3438f97,5b6bd2fd-de8e-4d58-9b38-c3b2bf2ed418.rna_seq.augmented_star_gene_counts.tsv,TCGA-BF-A3DN
fac8149c-e53b-40c5-bf87-2324156a18f7,b98a06c6-3b43-4749-98cf-b28f4ba06845.rna_seq.augmented_star_gene_counts.tsv,TCGA-EB-A24D
54eb3fd8-625f-4fa8-8d93-bba58a02f37e,eb5f1a1d-7abc-4a8d-ae7f-eade4dd13f40.rna_seq.augmented_star_gene_counts.tsv,TCGA-EE-A29C
a71586bc-96e5-40ac-bfb8-facc232009fd,44f9e45d-d779-4865-8f10-d085d5d25447.rna_seq.augmented_star_gene_counts.tsv,TCGA-D3-A2JK
0e1a1325-890d-4170-91fa-c53d4b8065e6,7153b1ef-41b9-4b43-a766-0910291502dd.rna_seq.augmented_star_gene_counts.tsv,TCGA-EB-A5VU
2b9aca13-857c-4aca-ae39-61d02c7e5924,2bd9ef82-12dc-4dcb-8a2c-c58cdf463116.rna_seq.augmented_star_gene_counts.tsv,TCGA-FR-A69P
e57a50e9-60d5-4dd8-a379-2b473995356d,7688db2f-f816-443c-98d8-f8077ba0e74f.rna_seq.augmented_star_gene_counts.tsv,TCGA-D9-A1JX
a6270c4d-f101-4404-852d-1bdd3785fbeb,28541e4e-2e2b-4772-9566-acf35b31a581.rna_seq.augmented_star_gene_counts.tsv,TCGA-FS-A1ZG
08858805-ac7c-4ab9-9df3-a1f99f85a279,eb84c7b1-da0d-48cb-ba8b-0c1f2b3df4cd.rna_seq.augmented_star_gene_counts.tsv,TCGA-FR-A729
94f73ca7-d3e5-412f-ad44-00256eb80065,6dfa748c-af43-469f-a98b-8472a4132739.rna_seq.augmented_star_gene_counts.tsv,TCGA-EE-A2ME
7b5b2b7a-8b22-4e41-9faa-ffa3c7fa727b,9bca5326-6bb0-42ec-9f36-7ca085721397.rna_seq.augmented_star_gene_counts.tsv,TCGA-WE-AAA3
d0571992-9837-4f26-ba4c-346e59dff792,13e18e29-9f8a-4bd4-9a5d-e6c30668d07a.rna_seq.augmented_star_gene_counts.tsv,TCGA-EB-A3Y7
0ffda990-2112-4d7e-9d9e-e002b2e0ffd5,39632b4c-bc6d-449f-82c7-56dfe6766791.rna_seq.augmented_star_gene_counts.tsv,TCGA-D3-A8GO
a1274594-3ca8-424f-b1a6-26d4a6a353dd,79e77cb6-d567-4e9b-99df-e38e6e05d72e.rna_seq.augmented_star_gene_counts.tsv,TCGA-EB-A430
3abfe4ef-13cd-49ce-a893-dd971755528f,b0be4742-ccb7-48e2-b756-0c384321114e.rna_seq.augmented_star_gene_counts.tsv,TCGA-EE-A29W
5660d9c5-d7e8-4ee9-a385-17d5d5666c76,35f68daa-0cea-40de-99b8-446d9e9784c8.rna_seq.augmented_star_gene_counts.tsv,TCGA-DA-A95X
3307cc3b-99b9-4a48-82ed-a57f3ac67229,2617d866-0750-4a93-a533-5e15b536bfa9.rna_seq.augmented_star_gene_counts.tsv,TCGA-EE-A2MD
79a169b1-5739-440d-8ade-2b6f7268c192,cf2834ac-00ed-4372-be25-042f38241196.rna_seq.augmented_star_gene_counts.tsv,TCGA-EB-A41B
5004071e-c48a-4c31-b78b-6619620e461d,83227973-9c84-4ee2-b567-5fd59ef885fa.rna_seq.augmented_star_gene_counts.tsv,TCGA-EB-A5UN
0887daa5-30a3-4701-8f6b-b0ff87ae2035,3e94d9d5-8c59-4366-babb-193bdc57d661.rna_seq.augmented_star_gene_counts.tsv,TCGA-DA-A3F5
3a2454a3-042d-45cc-85c5-559bf19c67ca,16edbdd6-190c-4051-a957-4c048aa7ed2e.rna_seq.augmented_star_gene_counts.tsv,TCGA-D3-A2JC
90cb69cb-502b-429e-be32-6378cb5d1bee,102d912c-5882-4ae4-9eaf-cbd2f55f66af.rna_seq.augmented_star_gene_counts.tsv,TCGA-D3-A8GE
156d125e-470e-45e5-9d45-73392a8ab1e3,6d7694d5-8582-466f-8072-df47dc10d780.rna_seq.augmented_star_gene_counts.tsv,TCGA-D3-A2JB
60b9da6a-d9d4-42c2-b2dc-6d8242cf1567,b6a7e87e-2674-4a48-a3c2-c8a9806762b5.rna_seq.augmented_star_gene_counts.tsv,TCGA-EB-A4P0
4cfd30a2-f8cf-47d9-aab0-65d68ffdff57,957a7228-3558-48fd-81d9-13f951e0b597.rna_seq.augmented_star_gene_counts.tsv,TCGA-D3-A1Q7
5f4ae66f-50bc-4a2e-b559-eedf7f6c825b,427e0060-e33b-4ca8-83d8-1dd51a82a267.rna_seq.augmented_star_gene_counts.tsv,TCGA-DA-A1I7
78bc8a71-9cde-4a7b-bb58-233985dea6fa,0143a79a-bac2-47c7-b65d-7e472b2b72ab.rna_seq.augmented_star_gene_counts.tsv,TCGA-BF-AAOU
05ba6463-6a5d-4281-aea4-84bf76bb65aa,2c2c7f46-2271-42fb-9857-05de4bc0aee6.rna_seq.augmented_star_gene_counts.tsv,TCGA-ER-A19H
080d3a20-1685-4a9a-904a-749a9d92da0c,88c46445-0117-4051-829d-202a13d08fe5.rna_seq.augmented_star_gene_counts.tsv,TCGA-ER-A199
fba37a4a-c965-469e-bf24-d8332c22164b,88652d2f-b913-41e8-bd7c-c40967e94d5f.rna_seq.augmented_star_gene_counts.tsv,TCGA-DA-A1I5
d4330cf6-e37d-4761-89d0-0fd985615aae,877f3bcc-97ea-4b0e-9f61-98a9eaedd952.rna_seq.augmented_star_gene_counts.tsv,TCGA-EE-A2GB
505dd750-d263-4990-a6a8-9ebfe6be5f44,54f66d7c-b022-4df2-830d-48d55791c80e.rna_seq.augmented_star_gene_counts.tsv,TCGA-D3-A51K
8b544cdb-6076-40ba-bbdb-37635e19be83,cf9ea065-c101-48e2-a1ea-54eb01658eef.rna_seq.augmented_star_gene_counts.tsv,TCGA-EE-A2MG
917d082a-07d4-4bb3-9865-ffc96a751ee2,ee3e7969-ff2a-4b27-8f15-6cb46eed7c61.rna_seq.augmented_star_gene_counts.tsv,TCGA-D3-A1Q4
4a836377-512e-4b2c-96c3-ac3906985de0,399e5b76-1d8d-4db9-a186-ffdc2f6e0884.rna_seq.augmented_star_gene_counts.tsv,TCGA-WE-A8K4
a0eda3dd-6d74-45c9-bf21-f4dafbc0c71f,b734ed82-e267-4070-9a8f-190cbbd78766.rna_seq.augmented_star_gene_counts.tsv,TCGA-D3-A2JP
133f2c18-5ad4-4c39-ba24-fe9b9e7dfe53,47c0b7df-a564-4e71-8d90-ba07bac40f59.rna_seq.augmented_star_gene_counts.tsv,TCGA-EE-A2MQ
697cf437-ef38-4203-af4f-b36ec2c81493,f0f41799-29e8-43f9-b357-722df163e963.rna_seq.augmented_star_gene_counts.tsv,TCGA-BF-A3DL
54ddc3db-a7e7-4b81-9b73-ee0e149305d5,0918cbd5-edd0-41c8-8b67-677f35ad4611.rna_seq.augmented_star_gene_counts.tsv,TCGA-FS-A1ZD
60b03d91-797f-4251-b13a-3ce71b189cc5,ff12dc45-d7ab-45ae-a049-2d20e3c546b6.rna_seq.augmented_star_gene_counts.tsv,TCGA-GF-A4EO
8ffd5617-149a-479e-a7d3-81c49c067fee,5467227e-26db-4241-9b21-0dd8ee39fcee.rna_seq.augmented_star_gene_counts.tsv,TCGA-BF-A5ES
249418f5-3327-4754-b3e7-b17e9f510b07,22289933-9224-46e9-a9c4-f0b6f1947490.rna_seq.augmented_star_gene_counts.tsv,TCGA-EE-A29D
8f193b3f-fd2c-4d70-9b10-8b3cb7586375,fe769a85-08b2-4442-aa8f-2b587e49001d.rna_seq.augmented_star_gene_counts.tsv,TCGA-W3-A824
c7ba090c-98e4-4f0d-bf9a-e7ec40bd7487,8cb3ba59-cfa2-4529-87a4-80d3f7be1332.rna_seq.augmented_star_gene_counts.tsv,TCGA-EB-A85J
3a9207af-6a95-4ee4-91d5-79510f10e6e2,50f58d2f-7e67-40d8-a35c-a3e2c0bbe457.rna_seq.augmented_star_gene_counts.tsv,TCGA-EB-A41A
905f0b11-0d02-4e19-a15b-93b56b6b94a7,fac69f81-0d8c-40a0-8263-b54d5f06d7b3.rna_seq.augmented_star_gene_counts.tsv,TCGA-OD-A75X
09d5efc7-ba65-495d-a9fa-e38e49500be3,b1802901-fe29-4665-b960-ca263cba9243.rna_seq.augmented_star_gene_counts.tsv,TCGA-BF-A1PV
a95414b1-7b8a-41b0-bf44-0a283ffb57a7,7c025d06-2593-493c-b4a5-9f976149b0e2.rna_seq.augmented_star_gene_counts.tsv,TCGA-FR-A3YN
26f47a26-8f8c-401c-9215-3c744d8be063,e97f9781-5033-40bd-bc5c-7a703ef965b1.rna_seq.augmented_star_gene_counts.tsv,TCGA-YG-AA3P
3fd71552-68f9-483a-96b7-b30a8f782052,3e17c945-a810-4d82-af11-93debdee3f21.rna_seq.augmented_star_gene_counts.tsv,TCGA-ER-A19S
d076714e-3a5a-479e-81d5-2a377d3e37ea,05d365ce-b1d0-46af-b74a-b254f2c7de8e.rna_seq.augmented_star_gene_counts.tsv,TCGA-EE-A3J5
0c5744ec-f8ca-42a9-a493-4d66f9740669,444cc5d2-e345-43ca-8289-193072077eca.rna_seq.augmented_star_gene_counts.tsv,TCGA-EB-A5SE
e39517d6-efdd-4ab7-8c7b-f11f8670d6f9,be8d8236-4ebc-46de-a4fd-a901fec1cdce.rna_seq.augmented_star_gene_counts.tsv,TCGA-ER-A19P
b9f7e5c9-7033-4ab1-a3c0-801feddb9eeb,fcfc55a0-35e6-4fae-a599-66af11ba856d.rna_seq.augmented_star_gene_counts.tsv,TCGA-EB-A5UL
62e41639-9f17-4e20-94db-5c31394478c1,eaecaea1-2cb7-472c-b549-ff779e5e1d30.rna_seq.augmented_star_gene_counts.tsv,TCGA-EE-A29R
7f724059-fa84-460d-bfb2-cb6d13e6bce9,57ab4aef-e740-4494-b0b5-3b008f9d446f.rna_seq.augmented_star_gene_counts.tsv,TCGA-D3-A1QA
b515b2b2-acd1-48a7-a9ad-42d219dffe6c,d2bd30d9-e0ce-4b80-889b-974bc0563d9c.rna_seq.augmented_star_gene_counts.tsv,TCGA-ER-A42L
731d5053-54b5-4ee5-8697-de22da1798ff,a277c487-2d13-460f-a0d8-26acac1657d0.rna_seq.augmented_star_gene_counts.tsv,TCGA-EE-A3J8
8dfc111d-af9f-4ffb-a6ff-d0fffa16f8d4,2833b2f4-e943-4570-96c2-a42c127cd1fa.rna_seq.augmented_star_gene_counts.tsv,TCGA-D3-A3CB
6d546d48-476a-4896-9646-f254521dcf06,e6420396-6f46-4b74-a97b-82e54d07e92b.rna_seq.augmented_star_gene_counts.tsv,TCGA-YG-AA3O
f30a50c6-41a7-4cc5-b6c1-40a7e5d2fa73,c3b46d4b-4d9f-4d2d-bbca-c0dbd6901e56.rna_seq.augmented_star_gene_counts.tsv,TCGA-EB-A5KH
22e9fbd3-2724-448e-ba19-41a3dca233f2,f0a22b8b-4cf5-4edc-9502-1e01839fa7c7.rna_seq.augmented_star_gene_counts.tsv,TCGA-D9-A4Z3
